u^2,u^3,u^4
-0.005864078803612266,0.01632140189979823,0.01165331463950964
-0.005244456584822375,0.01668253892856755,0.014292158518760823
-0.00481069968386922,0.01701150453980963,0.016773625857146073
-0.005785213449317431,0.01778226874392111,0.01701229848466098
-0.00472076669881117,0.017118968711566342,0.01749697144220112
-0.004880790673008521,0.016926576694244067,0.016131791107440212
-0.006919391466526798,0.01575351569410537,0.008435246733754292
-0.005590188631192725,0.016471966138864,0.012679356294216584
-0.004614290421896314,0.017245071191994206,0.018269664507251017
-0.0065779306325680405,0.015936442257012934,0.00934277642923486
-0.006263694853595164,0.01610381163893729,0.010257678915852615
-0.0044999703486284974,0.017385141935178674,0.019071377515649534
-0.004572498627000664,0.01752543106327569,0.019555567211159627
-0.004945340744082521,0.01685710163006281,0.015554049774377314
-0.004793615025860592,0.01765267637590185,0.01956634555667737
-0.005308701351451153,0.016629378711287147,0.0138027805689925
-0.005969386880035717,0.016260874275953848,0.011206186898756956
-0.00568485609007262,0.016414205496677436,0.012215380362479045
-0.00502094261031775,0.016792935280574146,0.015004576765601905
-0.005079651694154858,0.017774004602899636,0.01917839375152979
-0.004495654351225986,0.017203461228270482,0.018094831523056333
-0.00748895160042356,0.015445288696760382,0.007014133238085657
-0.004572235816868249,0.01711238287874182,0.017454504333640583
-0.0044156827480317795,0.017305798374994862,0.018753718829704415
-0.00710195236223267,0.015655602985481642,0.007945241635133202
-0.007922776802173624,0.015205930030787825,0.00602412422148781
-0.005402052609720514,0.01656886117422679,0.013300299689913232
-0.004377185987965301,0.0175449502688316,0.019937535319397327
-0.005386439622990558,0.01800129375301071,0.01855787075376612
-0.008427383661775057,0.014923750828324828,0.0049095834839785355
-0.004648619538042092,0.01703243225363395,0.016843507829051627
-0.006496272626070936,0.017551403472011888,0.013865176731037375
-0.005240349180228927,0.0178621730651976,0.018869429963863073
-0.00511791967200479,0.01672688215867322,0.014458122165682333
-0.009031958134830579,0.014583632509361103,0.003590779253999328
-0.005812589266580199,0.016343554672926607,0.011723587125017683
-0.004473220208022491,0.017731072943215187,0.020447801312230476
-0.004733097979456474,0.01695931455687378,0.016254135994062533
-0.004227956058481886,0.017545602965851805,0.020165297513711895
-0.013244547706538781,0.012349467172204759,-0.005676146931044532
-0.0055258774751855005,0.01649840984043557,0.012778204096047888
-0.011918068230583901,0.013027497427590693,-0.0027872225242235667
-0.004834237289072004,0.01688758850129181,0.015671777068483054
-0.004222359047129275,0.017374717264724105,0.019314495287583475
-0.0041656347516475945,0.017464684172653913,0.019863556864920313
-0.0041278901389321014,0.01754198713759746,0.02029535098549227
-0.0042899650059399835,0.017286024839573907,0.01872335125990253
-0.0052414209140466735,0.016654433864145068,0.01390102215701394
-0.004239883992556415,0.017739963946355738,0.020935909862454923
-0.004366164187004705,0.017202745851886362,0.01812124439829338
-0.009757523283698302,0.014179781944847654,0.001998800292915083
-0.004453166088607518,0.01712459828626733,0.017519508998575534
-0.0040901928606909,0.017707262086877024,0.0210910788352102
-0.01858361500925229,0.00798733615785287,-0.014188167258120749
-0.004958279776122204,0.016812551864743827,0.015083945361299924
-0.004731128583354454,0.017918236959881505,0.020355945982736826
-0.004555727149429626,0.01704883968705887,0.016917437729548037
-0.003996070817966816,0.017666525385235905,0.021084837844832557
-0.004678925111668691,0.01697185761342414,0.0163093001334155
-0.003988415672822063,0.017531178487217476,0.020448996390634206
-0.00403796425496749,0.01744802146432688,0.019931127688591396
-0.0039654037737389194,0.017608569088798667,0.02086880050076396
-0.0041052346547028355,0.017365607558386693,0.019365196341687152
-0.004188116168953538,0.017285931045767446,0.018775239350861693
-0.004287943640318046,0.01720831911570719,0.01817132280066967
-0.004378707258129945,0.01799409473880067,0.021416585935034482
-0.015292424146435342,0.011204959706941214,-0.009725292659148642
-0.004407688358371456,0.01713059837465035,0.01755562798450069
-0.007604794853474401,0.013946809283802028,0.005978709453176061
-0.003921785559166805,0.017906296678632503,0.02221090218335315
-0.010585429691759565,0.013733863375893789,0.000157450806832824
-0.00383406389791401,0.01782935524739797,0.02209899093137901
-0.003942320232241293,0.017442171109610344,0.020005330139532127
-0.004035592334190234,0.017364413414711188,0.019414109316611503
-0.006176480494675535,0.017933677395515532,0.015369994944898928
-0.0038143871824181824,0.017602014249173518,0.021087891650316402
-0.003868279488635608,0.017521459497505904,0.020568349578019594
-0.003784864468425223,0.017681805417171025,0.02153807441900177
-0.003788721728427036,0.0177574744112473,0.021881706754799765
-0.004149140372618422,0.017287091941450144,0.018802622761512625
-0.016268502748792543,0.010508146182456497,-0.011351030918452019
-0.004751576504053851,0.01818963054478674,0.020807794038813558
-0.004057495524584837,0.01801107014406576,0.022255718475066643
-0.0038017328524782815,0.017516462328620114,0.020632132151118927
-0.0037175295977949275,0.01759352859106351,0.021201527008387698
-0.003906957896567568,0.017440254187684526,0.020033836528489193
-0.003654433736300683,0.017672107646725183,0.021732133371018973
-0.0036139361424139195,0.01775219057067683,0.02221046655445682
-0.003599013090604945,0.017833678904253903,0.022621702298651146
-0.0036123957333038473,0.017918279506012533,0.0229594273011371
-0.014357212049083877,0.011785028138988992,-0.007991119961288451
-0.003653037829787573,0.01801210677984028,0.023239301123232362
-0.0035878406353252196,0.017664500350660913,0.02181595836237829
-0.0036834978598134,0.01758966975032121,0.021236942639899056
-0.0035137477409853185,0.01774074367627671,0.022359108848473204
-0.0037116220255601377,0.01812748938685778,0.023510011403483706
-0.0039961717395606165,0.018276403598737816,0.02317347921375681
-0.004268652501758566,0.018355765687629127,0.02256235851876411
-0.0034614528774256506,0.0178191464678162,0.022858225053533087
-0.0034314757693582497,0.017900610604942017,0.023306720728798594
-0.0049128062687836755,0.01842166386405105,0.020596522157577245
-0.0034236813298818103,0.017987276783230328,0.02370544676935552
-0.0034355001119035283,0.018084178811312017,0.02407124464142186
-0.018152113176996817,0.008612284276118928,-0.013808867714264258
-0.003479968825728168,0.017735359303360263,0.02240231850380826
-0.003394383937047989,0.01780880468883546,0.022957751011727763
-0.012771657649062644,0.012635937597938737,-0.004702659818364062
-0.01146004900906283,0.013287388159066233,-0.0018054372906319643
-0.003330417901573158,0.01788431410380778,0.023472282641770432
-0.0072223705077215945,0.016117532685558492,0.009196011642582973
-0.0034607628469921245,0.01819967941637306,0.02443738852376724
-0.0037422583046357993,0.01828572774794036,0.023928534498607202
-0.003265263327373895,0.018046059056902004,0.024365349861482616
-0.007449140652046748,0.015100475958727278,0.0075236554362198395
-0.0032596002206644564,0.018137561478242317,0.024759952265547048
-0.003296904926505082,0.017877488584745672,0.02352119563700462
-0.003221515948188691,0.01794955633837433,0.02404900188968921
-0.00316742507302873,0.01802414443285389,0.02453133553196675
-0.005223117164105032,0.01851257972357887,0.019539963679335835
-0.0032633073526649394,0.018245578661622686,0.025167261518916788
-0.0031336576225928212,0.018102063106614916,0.024965435788255184
-0.0034901756021607916,0.018340332291997833,0.02482998563960565
-0.0031177476468629757,0.01818465948889914,0.02535575026045044
-0.0031346191111560648,0.018016225882619474,0.02458459815972963
-0.003730064608526956,0.018450772308099425,0.02442715190915504
-0.0030695276810269794,0.018086809050677697,0.02507995471002085
-0.005655267917064416,0.018449426520339297,0.017739209673535643
-0.0031133543133430824,0.018275355216319893,0.02572677730649345
-0.0030254740352746315,0.018159806386169958,0.025523221682546633
-0.0065691598997879705,0.017642669474908338,0.013288113921209576
-0.0032690612299404584,0.018382025285656224,0.025636728513575586
-0.0030014455809943175,0.018235102224299186,0.02590901696106381
-0.003521752375223817,0.018496083981900585,0.025203697745058266
-0.0029933937937910195,0.018151829724918096,0.02558379488801684
-0.002995480897305361,0.0183114121439404,0.026231609327849473
-0.0038504085876314895,0.01854450224119982,0.024285890812342985
-0.0031015172439950423,0.0183911085076404,0.026192568897132062
-0.002938842452045994,0.01822078118469738,0.026041274935685248
-0.004317599141222088,0.01877723743714449,0.023141120671790208
-0.013977890278142753,0.01204876659314314,-0.00727153827026632
-0.0030037803326403547,0.018380454479421278,0.02646754520198676
-0.0029056082772824228,0.018291370555949395,0.02643630121415366
-0.003291878500569118,0.018542422855601235,0.02608171358483641
-0.0028937100764138248,0.018362307902246144,0.0267567759300391
-0.0028733397455661443,0.018284879171744452,0.026512062297958144
-0.0035833369477058755,0.018639379169006536,0.025390863350376058
-0.0030651536147183384,0.018567761524034193,0.026919784274228406
-0.0028295788634711038,0.01835222532520772,0.026927061377580143
-0.0029050306364119577,0.018430844154452196,0.026980547205424147
-0.002954632375530756,0.01849298527022361,0.027039635430139576
-0.002807976717466988,0.018420020403062995,0.027266459356875036
-0.0036653680622956305,0.018763046108376025,0.025409567125210156
-0.00390888122230667,0.01876418076082337,0.024565163647859774
-0.0033472173914317086,0.01870681681035262,0.026370419962110467
-0.002809410188608273,0.018486528376489477,0.02751486935408255
-0.002774082200984911,0.01841644612772645,0.02736657712993422
-0.002835000477434728,0.018551831919453088,0.02766451152870022
-0.002741103690151407,0.018482509499208565,0.027736675805110394
-0.01596991141224537,0.010897484913694149,-0.010986369871315717
-0.01232437361065626,0.012874512687182427,-0.0037419929496598555
-0.0028779961044797836,0.018634784169114547,0.02780041695863415
-0.003114525882800111,0.01875390676544506,0.027324993442998654
-0.002731391466374203,0.01854745148036049,0.028016219527293905
-0.006936118890689099,0.017010542312364554,0.010923885074411816
-0.003437654499565421,0.018861082884643297,0.02644659612013694
-0.002778662518799462,0.018657935510888523,0.02824165473353487
-0.0027455678030504226,0.018608206505253296,0.02818723898275626
-0.015001773287776967,0.01150564524638803,-0.009285609695239143
-0.0026945312008742725,0.01854810602558301,0.028149360572484156
-0.002915088269787857,0.018772496255737677,0.028111629091275698
-0.002672009138498651,0.018613545647520182,0.028474615460203218
-0.0026746440227693883,0.018676071408258513,0.028690855742886802
-0.0035886407245441674,0.018991872586912772,0.026186954450022497
-0.002779517117205004,0.018764259101365175,0.02859681872718666
-0.0031887137332435667,0.018937385173614662,0.027559383753948292
-0.0027059131599080012,0.01873064599248462,0.02876350961893605
-0.002632748156639794,0.018681801330953478,0.028867452118884897
-0.002619913930475692,0.01874780728638978,0.029151580606269423
-0.01780877129259358,0.009250070607532218,-0.013569302180135995
-0.0026347090014119715,0.018810479923825046,0.029310630277094248
-0.013561563270851607,0.012295987622074997,-0.006435205513466005
-0.0027760737276103986,0.018921050120353104,0.02911043008823513
-0.0026832134006445686,0.018867437288093664,0.029309019860904235
-0.0033049787960773096,0.01911375710309439,0.02754023430342727
-0.0038102096009074967,0.019131192041440138,0.02560748079558808
-0.002935747874744207,0.018989475171287493,0.02867880690007349
-0.002585865103169695,0.018819341590520334,0.02953172289647625
-0.002580988364044561,0.01888746722211844,0.02978365352874043
-0.01731025523573128,0.009779663463900013,-0.012965048068681163
-0.002604352795723965,0.01895431720463747,0.02990970541856
-0.0026585473189499093,0.0190231865854064,0.029905130343706753
-0.004594290979249555,0.019151931528952042,0.022515415543010866
-0.002742865522771946,0.019106428461309357,0.02980369736898537
-0.0025510960647928175,0.01903241041826374,0.03038153184483169
-0.0034544503357039104,0.019299272171989207,0.0273292343914554
-0.0030465521894845102,0.01918855360379336,0.02875693027829063
-0.0025773621139874195,0.019104648925953604,0.030498776736406333
-0.0062007825781817,0.018276139928421038,0.015065952088965369
-0.01959842275896622,0.006678813532756272,-0.01503454605913512
-0.002626173246874557,0.01918314541551967,0.030527007143206074
-0.0025244861716754406,0.019106759699933314,0.03072800374187564
-0.0028323323926049792,0.01923860745512723,0.029787718385450575
-0.005035762436037889,0.019226294727073535,0.020680065402798074
-0.0025284335481825216,0.01917965966159305,0.03093829549858704
-0.004026212312047067,0.01939229377349543,0.025120392626061375
-0.002685678616172837,0.019278444759598175,0.030539247484625352
-0.003165770982281863,0.019389258583062282,0.028718277380781754
-0.002554380617387354,0.0192536046908327,0.031047577064394642
-0.0025073454702738227,0.019253168141996495,0.031249352267868596
-0.0025959919119705782,0.01932913060805991,0.03108095977370059
-0.013145196454221322,0.012507104505591955,-0.005554738372770474
-0.0025145765872683604,0.019325802247388675,0.03143221731040178
-0.0036117461658754114,0.01953762400113643,0.027081787756344438
-0.002640279014659597,0.019398386577157763,0.031071333678195874
